time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),precipitation_sum (mm),rain_sum (mm),snowfall_sum (cm),precipitation_hours (h),wind_speed_10m_max (km/h),wind_gusts_10m_max (km/h),wind_direction_10m_dominant (°),winddirection_10m_dominant (°),wind_gusts_10m_mean (km/h),wind_speed_10m_mean (km/h),wind_gusts_10m_min (km/h),wind_speed_10m_min (km/h),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),sunshine_duration (s)
2020-05-30,14.0,18.3,9.6,11.8,16.2,7.0,3.90,3.90,0.00,7.0,29.4,58.0,301,301,30.6,14.6,7.6,3.7,72,95,53,47080.98
2020-05-31,11.1,16.5,5.7,7.5,12.6,2.1,0.40,0.40,0.00,1.0,20.4,42.5,319,319,27.4,13.7,9.7,2.8,56,79,31,44215.37
2020-06-01,15.2,22.4,7.3,12.3,19.1,4.1,0.00,0.00,0.00,0.0,22.4,45.0,271,271,27.0,13.4,10.4,5.8,50,77,29,50322.23
2020-06-02,19.3,27.2,12.9,18.9,29.0,10.9,13.60,13.60,0.00,9.0,20.0,40.0,239,239,24.9,10.4,13.0,3.1,67,92,46,38976.83
2020-06-03,20.7,26.2,16.9,20.8,25.4,16.6,0.80,0.80,0.00,3.0,20.9,40.7,294,294,25.9,12.4,10.4,5.5,74,95,49,37210.20
2020-06-04,22.8,30.0,15.3,22.3,29.7,13.6,0.00,0.00,0.00,0.0,19.5,38.9,264,264,22.7,11.2,7.2,3.7,54,77,30,46176.00
2020-06-05,21.9,29.0,13.8,22.9,31.0,14.1,0.20,0.20,0.00,2.0,15.3,33.1,246,246,19.4,7.4,7.2,2.8,69,96,40,47662.29
2020-06-06,19.6,24.8,15.3,17.4,22.6,12.5,0.00,0.00,0.00,0.0,24.8,48.2,331,331,33.1,16.5,15.1,5.6,54,69,39,51043.10
2020-06-07,15.4,19.8,10.1,12.7,17.9,6.7,0.00,0.00,0.00,0.0,21.3,43.9,350,350,31.7,15.6,14.8,8.0,58,77,40,50593.42
2020-06-08,16.7,22.8,9.5,15.2,22.8,6.6,0.00,0.00,0.00,0.0,15.8,30.6,72,72,23.3,10.5,12.6,4.4,58,73,41,51095.91
2020-06-09,23.4,30.2,15.6,23.0,32.2,13.5,0.00,0.00,0.00,0.0,18.4,38.2,169,169,20.4,9.3,12.2,2.4,48,64,34,47519.36
2020-06-10,24.3,32.4,16.6,24.9,33.3,16.2,8.10,8.10,0.00,12.0,29.1,57.6,185,185,38.1,16.2,14.0,5.9,67,93,47,46962.49
2020-06-11,20.4,23.4,17.0,17.9,22.5,13.0,5.40,5.40,0.00,3.0,30.7,64.4,249,249,46.4,22.7,16.2,9.4,59,93,39,47968.51
2020-06-12,14.9,18.4,10.4,11.5,15.7,7.3,0.00,0.00,0.00,0.0,25.2,50.0,299,299,36.6,18.3,17.6,9.3,52,76,37,51590.11
2020-06-13,13.2,19.0,8.0,10.6,16.7,5.1,0.00,0.00,0.00,0.0,16.6,36.0,0,0,24.7,11.5,9.0,2.3,57,84,34,48610.62
2020-06-14,13.2,17.4,8.0,10.9,15.5,6.1,0.00,0.00,0.00,0.0,18.1,38.9,97,97,21.4,10.0,9.0,5.2,60,89,41,51644.89
2020-06-15,15.0,20.5,7.4,12.6,18.8,5.0,0.00,0.00,0.00,0.0,18.1,39.2,84,84,21.5,10.3,7.2,5.4,52,77,31,51666.73
2020-06-16,16.9,23.6,8.3,15.4,23.1,6.0,0.00,0.00,0.00,0.0,13.8,31.7,102,102,17.8,7.9,6.5,3.9,53,76,33,51684.82
2020-06-17,18.8,26.6,9.4,18.1,26.7,7.4,0.00,0.00,0.00,0.0,11.7,28.8,124,124,16.1,6.7,4.3,0.5,56,84,33,51699.12
2020-06-18,20.7,28.7,12.3,20.5,28.9,10.8,0.00,0.00,0.00,0.0,14.8,30.2,100,100,17.8,7.7,6.1,3.6,57,84,34,49848.04
2020-06-19,22.8,29.1,16.4,24.1,31.9,16.1,0.30,0.30,0.00,3.0,10.8,25.2,133,133,15.0,5.6,5.4,1.9,63,85,47,50245.31
2020-06-20,24.3,30.5,16.6,25.8,32.3,18.2,0.00,0.00,0.00,0.0,12.6,26.6,176,176,16.6,7.0,6.1,3.1,65,98,38,51044.37
2020-06-21,25.0,30.4,18.8,27.1,32.5,20.0,1.10,1.10,0.00,2.0,19.3,41.0,171,171,18.3,7.8,5.8,3.3,67,89,48,49084.82
2020-06-22,23.8,28.4,20.0,26.4,31.0,22.2,4.30,4.30,0.00,4.0,11.2,31.7,218,218,17.3,6.8,8.3,2.2,77,95,56,32361.85
2020-06-23,22.4,25.7,18.4,23.6,26.9,16.5,11.50,11.50,0.00,13.0,27.8,60.8,196,196,31.2,14.5,11.9,6.0,81,96,69,25999.58
2020-06-24,18.6,22.0,15.5,15.2,18.5,11.7,0.00,0.00,0.00,0.0,28.8,55.1,257,257,44.9,23.0,25.2,12.4,56,75,37,50718.61
2020-06-25,19.6,25.2,13.1,18.0,23.9,11.7,0.10,0.10,0.00,1.0,21.4,43.9,254,254,27.2,12.7,11.2,7.0,57,76,42,48148.11
2020-06-26,22.6,29.0,15.3,20.7,27.0,13.6,0.00,0.00,0.00,0.0,23.0,44.6,265,265,28.6,14.3,16.9,6.8,48,72,29,49992.74
2020-06-27,24.1,29.2,19.3,24.7,29.6,19.7,10.50,10.50,0.00,6.0,22.4,44.6,269,269,26.8,12.7,8.6,3.1,65,95,45,44693.37
2020-06-28,23.0,29.5,16.5,22.9,28.8,16.2,0.20,0.20,0.00,1.0,21.6,42.5,337,337,29.0,14.5,13.0,6.6,63,89,35,51579.32
2020-06-29,24.5,31.0,17.7,24.4,31.8,17.0,0.00,0.00,0.00,0.0,17.5,31.3,352,352,24.6,11.8,10.1,3.4,55,75,31,51412.94
2020-06-30,23.1,27.5,17.9,24.3,29.4,18.9,0.20,0.20,0.00,2.0,16.2,29.9,65,65,19.7,7.5,7.2,4.0,66,93,48,51244.58
2020-07-01,24.2,29.8,17.6,25.2,31.7,18.3,0.50,0.50,0.00,3.0,13.2,23.8,3,3,16.8,7.2,7.2,2.0,61,90,38,51494.66
2020-07-02,27.4,34.0,21.1,26.8,33.1,19.8,0.00,0.00,0.00,0.0,18.4,37.1,338,338,27.6,13.9,16.9,7.6,46,61,28,51307.90
2020-07-03,26.5,32.3,21.0,27.0,33.8,21.8,0.00,0.00,0.00,0.0,21.5,46.4,339,339,31.8,15.7,19.1,10.7,57,78,43,51405.92
2020-07-04,25.6,31.8,19.6,24.9,33.1,17.4,0.00,0.00,0.00,0.0,19.3,33.8,354,354,25.9,12.1,11.2,2.3,44,67,24,51356.44
2020-07-05,25.6,33.6,17.4,24.9,34.8,16.2,0.00,0.00,0.00,0.0,15.3,29.5,340,340,17.9,7.4,8.3,1.5,39,58,26,45719.41
2020-07-06,24.7,30.5,18.3,25.6,32.8,19.3,0.00,0.00,0.00,0.0,13.2,29.9,102,102,19.3,8.9,9.0,4.7,58,82,40,50739.88
2020-07-07,27.4,34.2,19.2,28.7,35.4,20.5,0.10,0.10,0.00,1.0,13.7,33.1,221,221,15.9,6.4,3.2,1.0,52,77,33,50432.46
2020-07-08,27.7,32.4,22.0,30.0,35.7,24.6,1.00,1.00,0.00,5.0,14.0,31.7,260,260,20.1,7.9,7.2,3.3,60,86,41,49623.59
2020-07-09,27.3,33.7,20.9,29.6,37.0,21.3,2.20,2.20,0.00,2.0,14.7,35.3,249,249,18.0,7.3,7.6,1.8,58,82,45,50212.30
2020-07-10,27.3,32.0,22.9,30.3,34.9,25.7,0.30,0.30,0.00,1.0,17.8,38.2,140,140,22.0,10.1,4.7,1.9,69,87,46,49910.96
2020-07-11,23.9,26.3,22.0,25.9,28.8,21.4,18.20,18.20,0.00,17.0,22.9,44.3,315,315,27.2,13.0,4.7,2.7,80,95,63,33912.04
2020-07-12,22.2,26.9,17.9,22.5,27.4,17.9,0.10,0.10,0.00,1.0,18.8,33.1,307,307,26.5,13.0,20.2,9.7,69,83,46,40298.07
2020-07-13,20.7,25.0,17.1,20.6,25.8,16.7,1.40,1.40,0.00,3.0,16.0,33.5,321,321,26.5,12.9,16.9,9.4,71,86,57,48042.75
2020-07-14,21.7,26.9,16.0,22.2,28.9,16.1,0.00,0.00,0.00,0.0,12.5,25.9,311,311,19.8,8.8,9.7,1.5,67,91,44,49606.00
2020-07-15,23.0,28.8,16.5,24.2,30.2,17.2,0.00,0.00,0.00,0.0,17.6,36.4,155,155,21.2,9.9,9.7,2.0,71,95,46,49670.29
2020-07-16,23.5,27.9,20.7,26.4,31.4,23.3,7.00,7.00,0.00,13.0,19.8,44.6,162,162,20.8,9.2,8.3,5.1,84,95,69,23602.62
2020-07-17,25.0,31.4,18.6,26.1,32.5,19.7,0.20,0.20,0.00,1.0,17.7,33.8,275,275,23.2,11.1,10.8,5.9,64,95,36,50134.86
2020-07-18,26.7,33.6,20.0,27.7,34.9,20.5,0.00,0.00,0.00,0.0,18.6,38.9,239,239,26.1,13.2,12.2,7.6,57,76,38,49841.03
2020-07-19,27.1,30.6,23.6,29.1,32.2,25.4,2.20,2.20,0.00,5.0,30.1,72.7,232,232,37.6,18.1,16.9,10.0,71,87,62,28886.09
2020-07-20,24.5,28.7,20.0,24.3,27.6,20.1,0.10,0.10,0.00,1.0,23.1,47.9,282,282,32.9,16.5,20.2,10.1,61,82,41,48749.46
2020-07-21,20.9,26.4,15.2,21.8,27.5,15.6,0.00,0.00,0.00,0.0,12.1,26.3,322,322,15.5,5.9,8.6,1.5,70,91,49,34459.79
2020-07-22,23.3,27.3,20.6,26.0,29.8,23.5,9.30,9.30,0.00,11.0,20.3,45.0,192,192,21.0,9.0,6.1,3.1,83,94,64,26147.99
2020-07-23,22.3,27.7,18.5,23.5,28.8,18.9,0.70,0.70,0.00,4.0,18.4,35.6,347,347,22.8,10.9,13.0,7.2,75,96,48,48288.11
2020-07-24,22.2,27.1,17.0,23.3,29.1,17.5,0.10,0.10,0.00,1.0,14.4,24.8,35,35,19.5,8.9,10.1,5.8,71,94,52,49028.24
2020-07-25,23.9,30.8,16.5,24.7,32.1,16.6,0.00,0.00,0.00,0.0,13.3,28.8,256,256,18.2,8.2,9.4,1.3,60,87,33,48776.25
2020-07-26,27.1,33.8,20.3,27.7,34.6,19.7,0.10,0.10,0.00,1.0,25.0,48.2,256,256,33.6,17.3,18.7,9.7,57,73,40,47987.86
2020-07-27,27.8,31.7,23.7,29.2,33.2,26.1,2.90,2.90,0.00,3.0,22.3,50.4,265,265,37.7,18.3,23.4,11.2,64,88,48,40230.62
2020-07-28,24.0,28.6,18.0,23.8,27.4,18.3,0.50,0.50,0.00,3.0,19.8,39.2,278,278,27.3,13.0,9.0,6.6,59,85,35,48141.31
2020-07-29,23.5,28.1,18.9,23.7,28.5,19.4,7.40,7.40,0.00,10.0,18.0,41.0,270,270,26.8,12.6,14.8,6.9,63,88,44,46800.00
2020-07-30,22.5,28.1,16.2,22.2,28.4,15.9,0.00,0.00,0.00,0.0,21.5,41.4,328,328,22.1,10.1,12.2,6.4,57,80,33,45889.17
2020-07-31,23.0,27.7,17.4,23.7,29.6,17.9,0.80,0.80,0.00,5.0,12.8,24.1,12,12,20.4,9.1,6.8,1.0,65,94,42,47650.64
2020-08-01,24.0,29.9,17.6,24.5,29.8,18.6,0.10,0.10,0.00,1.0,17.3,34.9,86,86,24.2,11.3,14.8,6.2,62,93,33,46296.90
2020-08-02,23.0,27.4,20.0,24.0,28.4,19.8,22.10,22.10,0.00,18.0,29.9,63.7,190,190,40.0,18.8,17.6,9.2,83,98,58,31239.54
2020-08-03,21.1,24.5,18.6,22.5,26.3,19.6,13.90,13.90,0.00,10.0,21.9,41.4,245,245,24.8,9.4,4.3,2.1,81,95,66,32766.59
2020-08-04,20.5,25.3,17.9,22.5,27.9,18.0,11.20,11.20,0.00,15.0,15.4,31.3,338,338,16.4,6.7,5.0,0.0,86,98,61,27873.04
2020-08-05,18.6,23.4,14.5,16.9,20.8,13.5,0.00,0.00,0.00,0.0,23.4,45.4,276,276,31.2,15.7,10.4,6.2,65,91,37,47253.36
2020-08-06,18.7,23.9,12.1,18.2,23.9,11.3,0.00,0.00,0.00,0.0,14.5,32.8,192,192,17.0,7.3,8.6,0.8,64,89,41,44955.75
2020-08-07,19.7,25.4,13.1,20.0,25.9,12.9,0.00,0.00,0.00,0.0,9.0,20.9,48,48,13.3,5.8,7.6,3.6,67,91,49,46820.14
2020-08-08,21.9,27.6,15.4,22.3,28.5,15.6,0.00,0.00,0.00,0.0,18.0,37.4,214,214,19.2,8.7,9.4,1.1,65,89,38,47055.83
2020-08-09,24.6,29.6,19.5,25.4,30.8,19.1,3.20,3.20,0.00,5.0,22.5,49.7,253,253,27.7,13.2,10.1,5.8,64,83,55,43527.47
2020-08-10,27.2,32.9,22.3,29.4,35.4,25.1,0.20,0.20,0.00,2.0,19.1,38.9,237,237,25.8,12.1,14.8,8.3,67,91,43,46777.79
2020-08-11,25.2,29.4,20.2,25.6,29.5,19.0,0.30,0.30,0.00,3.0,23.7,47.5,261,261,30.9,15.4,15.8,9.3,62,86,33,44022.05
2020-08-12,23.5,30.5,15.4,23.1,31.1,15.0,0.00,0.00,0.00,0.0,13.7,29.9,250,250,19.0,8.6,10.1,4.4,51,78,29,46317.16
2020-08-13,24.1,29.8,18.2,24.7,31.4,18.7,0.00,0.00,0.00,0.0,13.8,29.9,60,60,19.0,8.8,9.7,5.4,58,85,35,46567.10
2020-08-14,23.9,28.8,19.0,23.7,28.6,19.0,0.00,0.00,0.00,0.0,18.4,38.9,95,95,21.7,10.8,6.1,4.8,53,73,34,46437.80
2020-08-15,22.6,27.8,17.1,23.5,29.8,16.4,0.10,0.10,0.00,1.0,14.5,33.8,93,93,19.9,9.2,9.0,5.6,66,91,50,45739.73
2020-08-16,21.7,25.4,18.5,23.1,25.9,19.8,4.70,4.70,0.00,11.0,14.2,40.7,205,205,19.7,8.1,7.6,3.9,77,93,57,20478.04
2020-08-17,19.8,25.7,15.2,20.5,26.1,15.3,12.50,12.50,0.00,7.0,13.3,33.5,287,287,20.1,8.3,10.4,4.7,79,96,47,35804.47
2020-08-18,18.9,23.2,14.4,17.7,22.2,13.5,0.00,0.00,0.00,0.0,16.9,33.5,315,315,26.7,13.4,20.5,9.9,67,90,44,46082.89
2020-08-19,17.7,22.8,13.7,16.0,20.8,11.9,0.00,0.00,0.00,0.0,15.6,29.5,340,340,22.8,11.2,9.0,5.8,60,78,37,43438.75
2020-08-20,19.6,28.0,10.8,18.7,27.1,9.9,0.00,0.00,0.00,0.0,18.1,36.0,235,235,22.1,10.9,6.1,2.8,63,92,37,45901.40
2020-08-21,22.8,29.0,17.6,23.0,29.9,16.9,0.70,0.70,0.00,2.0,18.4,37.8,275,275,26.5,12.4,12.6,6.1,64,90,49,41126.29
2020-08-22,23.3,29.7,17.5,25.9,32.6,19.3,1.40,1.40,0.00,3.0,9.5,34.9,293,293,16.5,5.5,6.5,2.0,77,98,52,41641.61
2020-08-23,24.8,32.1,17.6,26.8,33.7,19.8,0.40,0.40,0.00,1.0,14.4,33.5,249,249,16.8,7.0,6.1,2.9,70,99,37,45537.35
2020-08-24,26.5,32.6,20.7,27.3,33.1,21.7,0.70,0.70,0.00,1.0,19.1,40.3,261,261,25.8,12.5,12.6,7.8,59,78,38,45376.93
2020-08-25,23.8,28.1,18.9,23.8,26.3,19.0,0.90,0.90,0.00,2.0,24.2,48.2,316,316,31.5,15.8,16.6,7.9,64,88,32,45215.04
2020-08-26,18.8,23.6,13.4,18.9,24.0,12.9,1.30,1.30,0.00,4.0,15.8,36.7,122,122,21.8,8.8,13.0,4.2,75,93,55,32431.02
2020-08-27,23.9,29.9,19.2,24.9,29.9,21.1,5.70,5.70,0.00,8.0,29.3,63.4,280,280,38.3,17.2,10.4,5.2,76,98,52,44149.56
2020-08-28,20.7,25.3,17.5,21.5,26.9,18.7,1.70,1.70,0.00,3.0,15.7,45.7,142,142,21.4,9.4,11.2,1.5,76,94,49,33233.98
2020-08-29,22.1,25.9,18.0,21.6,24.3,15.9,12.10,12.10,0.00,9.0,32.4,61.2,270,270,46.1,21.9,33.1,8.1,74,97,52,38392.12
2020-08-30,18.5,23.1,14.7,17.1,21.6,13.2,0.00,0.00,0.00,0.0,19.5,36.0,326,326,25.7,12.3,11.9,5.4,63,84,40,42177.66
2020-08-31,18.6,23.5,13.1,17.7,22.1,12.8,0.00,0.00,0.00,0.0,22.0,44.3,98,98,26.1,13.2,7.6,4.7,70,95,44,43086.92
2020-09-01,22.4,27.6,16.6,23.4,27.4,17.5,0.20,0.20,0.00,1.0,19.5,39.2,193,193,21.4,11.0,8.6,5.1,75,98,52,37014.66
2020-09-02,23.7,28.2,19.5,24.2,28.4,18.0,5.40,5.40,0.00,8.0,27.9,54.7,237,237,32.6,16.1,16.9,9.4,70,95,36,33770.05
2020-09-03,21.0,28.2,13.5,20.1,26.5,13.7,0.90,0.90,0.00,1.0,27.1,50.8,238,238,29.8,14.8,7.6,4.3,65,95,35,41640.53
2020-09-04,17.5,22.1,13.0,14.7,17.6,11.3,0.00,0.00,0.00,0.0,28.8,55.1,275,275,32.0,15.9,11.2,6.4,56,82,33,43088.93
2020-09-05,17.1,21.9,12.5,14.9,19.8,10.4,0.00,0.00,0.00,0.0,20.1,38.9,265,265,26.4,13.0,15.5,9.1,59,77,42,35444.00
2020-09-06,16.3,21.9,9.2,14.9,21.1,7.5,0.00,0.00,0.00,0.0,19.2,38.5,188,188,21.5,9.9,11.5,2.3,65,94,38,42721.59
2020-09-07,21.1,25.8,16.4,19.4,24.3,14.5,2.00,2.00,0.00,3.0,36.9,69.1,232,232,44.3,22.2,17.3,8.4,67,81,56,23483.39
2020-09-08,15.3,16.5,14.0,13.8,14.9,13.1,1.80,1.80,0.00,7.0,14.8,30.6,15,15,21.9,10.8,9.4,4.5,72,86,64,0.00
2020-09-09,17.2,21.3,13.9,17.9,23.0,13.5,2.60,2.60,0.00,5.0,11.6,34.9,17,17,17.5,7.2,8.3,3.7,88,98,78,7044.67
2020-09-10,17.9,22.0,14.4,17.4,21.4,12.4,0.00,0.00,0.00,0.0,23.2,44.3,341,341,25.7,12.8,5.4,3.8,78,99,55,34130.91
2020-09-11,14.1,18.7,10.9,12.4,18.3,9.5,0.00,0.00,0.00,0.0,13.8,25.6,33,33,20.8,9.9,9.0,6.3,70,91,48,36400.79
2020-09-12,15.9,20.9,10.6,15.0,19.9,9.5,0.00,0.00,0.00,0.0,18.0,36.7,109,109,21.6,10.7,9.0,5.4,77,94,59,40156.30
2020-09-13,20.9,25.4,16.3,20.4,23.8,15.6,9.90,9.90,0.00,11.0,26.0,53.3,242,242,36.1,18.7,16.9,9.2,75,95,49,25200.00
2020-09-14,14.3,17.9,9.5,11.6,15.1,6.5,0.00,0.00,0.00,0.0,16.6,33.8,342,342,25.7,12.8,15.5,8.7,57,84,37,41686.33
2020-09-15,13.3,21.2,5.1,11.2,18.9,3.2,0.00,0.00,0.00,0.0,17.9,34.6,212,212,21.9,10.8,5.0,1.0,68,92,45,41619.57
2020-09-16,19.2,26.4,13.9,17.1,24.4,11.5,0.00,0.00,0.00,0.0,22.2,43.6,228,228,33.9,17.8,22.7,10.7,63,81,41,41465.82
2020-09-17,16.0,19.3,10.3,13.6,18.3,6.3,0.40,0.40,0.00,3.0,21.3,38.9,353,353,29.7,14.8,20.5,9.7,65,85,46,41287.34
2020-09-18,10.8,14.7,7.2,6.6,10.9,3.2,0.00,0.00,0.00,0.0,20.3,42.1,351,351,30.8,15.7,23.8,12.3,52,79,31,38759.14
2020-09-19,9.2,14.5,3.1,6.2,12.2,-0.1,0.00,0.00,0.00,0.0,14.8,34.9,86,86,16.7,6.9,6.1,1.0,57,80,36,40928.73
2020-09-20,11.1,15.6,6.9,8.6,12.9,4.7,0.00,0.00,0.00,0.0,13.6,30.6,108,108,16.1,7.6,3.6,0.7,61,83,47,40748.79
2020-09-21,13.2,18.7,7.7,11.0,16.9,4.7,0.00,0.00,0.00,0.0,15.8,33.5,144,144,18.5,10.1,8.6,4.3,66,84,44,40568.56
2020-09-22,15.2,23.1,6.5,13.5,21.4,4.5,0.00,0.00,0.00,0.0,12.7,23.8,251,251,15.8,7.7,7.2,3.1,63,96,39,40388.17
2020-09-23,18.9,25.8,13.4,17.6,23.9,12.2,0.00,0.00,0.00,0.0,17.9,35.6,291,291,25.8,13.1,12.2,7.3,65,91,35,40207.70
2020-09-24,17.8,25.0,11.7,18.5,26.1,11.0,1.40,1.40,0.00,4.0,9.8,31.7,270,270,14.6,5.5,6.1,0.8,81,93,53,35240.99
2020-09-25,18.3,24.9,12.5,18.6,25.5,12.5,0.00,0.00,0.00,0.0,16.8,34.6,168,168,17.2,7.8,8.6,1.0,79,98,47,38981.93
2020-09-26,19.7,26.7,13.1,19.3,25.3,12.2,0.00,0.00,0.00,0.0,21.9,42.8,194,194,23.5,12.8,7.9,6.8,72,95,47,39366.39
2020-09-27,22.2,27.1,18.7,21.7,26.9,18.1,0.00,0.00,0.00,0.0,27.5,51.8,211,211,34.2,17.6,16.2,8.6,68,83,52,33350.37
2020-09-28,21.5,25.9,17.4,21.3,24.2,17.7,3.90,3.90,0.00,7.0,22.6,52.6,193,193,31.7,14.6,10.1,6.1,72,92,50,34913.43
2020-09-29,16.1,19.9,12.4,14.2,16.4,11.1,3.80,3.80,0.00,7.0,22.1,53.6,252,252,28.3,13.3,8.6,3.6,68,91,40,22128.52
2020-09-30,12.9,18.1,10.0,10.6,14.5,7.9,6.20,6.20,0.00,9.0,30.6,66.6,236,236,33.3,14.9,8.3,4.0,80,93,52,26856.76
2020-10-01,12.8,16.9,7.8,9.7,13.0,5.7,0.40,0.40,0.00,1.0,21.7,41.8,256,256,30.3,15.4,9.7,5.9,69,90,41,36533.86
2020-10-02,9.9,13.8,6.3,7.3,11.2,4.1,2.50,2.50,0.00,14.0,17.7,35.3,332,332,23.0,11.4,10.1,4.9,78,97,58,36173.92
2020-10-03,8.4,13.7,3.7,5.7,10.5,0.6,0.40,0.40,0.00,3.0,14.2,28.1,230,230,16.2,7.5,4.0,3.0,70,95,40,26706.99
2020-10-04,8.6,13.5,3.1,6.7,12.1,0.3,4.10,4.10,0.00,11.0,16.8,34.9,263,263,16.4,7.5,9.4,4.1,89,98,69,3794.75
2020-10-05,10.6,15.7,6.9,8.0,13.0,4.3,0.00,0.00,0.00,0.0,19.0,34.9,285,285,21.2,10.5,11.5,5.6,74,96,44,35822.34
2020-10-06,13.5,19.4,8.3,10.5,16.1,5.8,0.10,0.10,0.00,1.0,23.7,47.2,218,218,31.3,16.2,17.6,9.7,69,86,50,32400.00
2020-10-07,14.0,16.5,10.1,10.4,12.1,7.5,3.40,3.40,0.00,8.0,33.8,73.1,275,275,44.1,21.9,19.1,9.7,69,85,50,33244.32
2020-10-08,10.8,15.4,7.0,8.1,11.2,5.0,0.10,0.10,0.00,1.0,20.8,41.8,299,299,23.1,11.4,7.2,3.8,73,93,49,36541.61
2020-10-09,11.5,17.6,4.2,9.1,15.4,1.7,0.00,0.00,0.00,0.0,19.2,33.5,206,206,21.5,11.1,10.1,4.1,76,97,54,36520.55
2020-10-10,18.1,23.2,11.8,15.6,21.0,8.7,0.80,0.80,0.00,4.0,30.6,59.0,259,259,40.2,20.5,23.8,10.4,65,75,48,23120.41
2020-10-11,8.6,11.0,5.0,4.9,7.3,1.8,0.00,0.00,0.00,0.0,20.5,41.0,70,70,29.0,15.0,18.0,9.8,72,83,62,33972.55
2020-10-12,12.9,16.7,7.6,10.3,14.6,4.3,0.40,0.40,0.00,2.0,22.7,42.8,103,103,31.5,16.6,19.8,10.9,77,89,70,27366.43
2020-10-13,13.9,18.0,10.1,11.0,14.3,6.8,8.30,8.30,0.00,6.0,24.0,51.1,272,272,33.5,15.3,15.5,6.6,65,91,33,36096.18
2020-10-14,12.5,17.2,7.4,9.4,13.3,4.2,0.10,0.10,0.00,1.0,16.1,31.3,233,233,22.9,11.6,13.7,8.0,58,80,32,33829.27
2020-10-15,13.4,17.3,9.2,10.2,13.5,6.7,8.00,8.00,0.00,14.0,25.4,54.7,230,230,37.4,18.8,17.6,9.7,71,84,51,0.00
2020-10-16,7.4,11.2,2.2,3.5,6.0,-1.7,0.10,0.10,0.00,1.0,19.1,38.9,264,264,24.3,12.7,11.9,7.1,62,88,32,35820.35
2020-10-17,7.1,12.3,1.5,3.2,7.3,-2.3,0.00,0.00,0.00,0.0,25.3,49.0,227,227,22.9,12.0,10.1,6.2,64,85,39,35716.11
2020-10-18,11.6,13.4,7.7,7.7,9.2,5.3,2.40,2.40,0.00,3.0,22.9,47.2,191,191,32.2,16.8,14.0,6.9,59,90,47,0.00
2020-10-19,7.5,9.4,6.4,5.4,6.4,4.5,8.50,8.50,0.00,18.0,16.0,28.8,8,8,15.2,7.1,7.2,3.2,87,95,82,0.00
2020-10-20,8.8,12.1,6.3,6.1,9.2,4.1,3.50,3.50,0.00,6.0,13.5,28.1,17,17,20.8,10.0,14.0,4.8,77,93,57,20922.65
2020-10-21,12.6,17.3,8.2,9.9,15.9,5.2,8.90,8.90,0.00,11.0,28.2,68.8,233,233,39.9,17.1,15.5,7.0,79,97,57,21352.28
2020-10-22,9.9,12.3,7.5,8.3,10.7,4.9,1.70,1.70,0.00,7.0,13.4,23.8,98,98,13.9,6.7,4.3,0.0,86,96,71,7124.61
2020-10-23,17.1,24.3,10.6,16.0,23.1,9.9,3.50,3.50,0.00,4.0,27.9,55.1,203,203,30.4,16.3,6.5,3.2,83,100,59,34791.31
2020-10-24,7.5,12.0,3.1,3.1,8.9,-0.7,0.10,0.10,0.00,1.0,23.6,47.2,328,328,32.4,16.1,20.5,9.9,61,82,47,6849.41
2020-10-25,4.2,6.8,0.3,0.2,2.9,-3.0,0.00,0.00,0.00,0.0,16.0,32.4,65,65,22.8,11.5,10.1,5.9,70,86,60,30544.54
2020-10-26,6.1,8.5,3.9,3.0,5.4,-1.1,2.70,2.70,0.00,11.0,16.6,29.9,346,346,18.8,9.2,10.4,4.1,75,88,60,0.00
2020-10-27,4.5,7.7,2.3,1.7,4.4,-0.7,3.50,3.50,0.00,8.0,14.1,26.6,270,270,15.0,7.7,7.6,3.3,88,98,67,38.61
2020-10-28,5.0,10.9,1.4,1.2,5.7,-1.7,0.00,0.00,0.00,0.0,22.1,42.5,248,248,22.9,12.0,11.2,6.2,74,95,41,33905.83
2020-10-29,5.4,10.7,2.6,1.9,7.6,-1.9,2.10,2.10,0.00,7.0,20.9,41.4,7,7,21.6,11.3,9.4,5.7,78,89,57,7484.72
2020-10-30,1.8,3.6,-2.0,-2.8,-1.2,-6.0,0.20,0.20,0.00,2.0,15.9,31.7,354,354,25.5,12.7,13.0,7.1,63,84,51,14789.69
2020-10-31,0.3,6.2,-5.7,-3.8,1.0,-9.5,0.00,0.00,0.00,0.0,18.0,36.4,204,204,18.7,9.5,9.0,5.4,72,91,45,27366.80
2020-11-01,5.6,9.6,1.6,0.2,5.3,-4.7,3.80,3.70,0.07,8.0,33.9,63.4,249,249,42.5,23.0,21.6,13.1,72,87,53,16727.45
2020-11-02,2.3,6.1,-1.8,-4.5,-1.7,-8.8,0.70,0.10,0.42,3.0,37.1,66.6,290,290,51.3,27.1,36.7,16.8,56,78,43,18769.80
2020-11-03,5.6,9.2,2.4,1.7,6.5,-1.1,0.00,0.00,0.00,0.0,31.8,63.4,287,287,27.0,12.9,10.8,4.1,70,94,56,21921.94
2020-11-04,10.6,17.9,1.8,7.1,14.2,-1.6,0.00,0.00,0.00,0.0,22.5,40.0,214,214,26.9,15.6,9.7,8.0,69,97,48,32702.43
